sett,task,time
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,1
28,hyp_is_mal,1
28,hyp_is_mal,1
28,hyp_is_mal,1
28,hyp_is_mal,1
28,hyp_is_mal,1
28,hyp_is_mal,1
28,hyp_is_mal,1
28,hyp_botnet_member,2
28,hyp_botnet_member,2
28,hyp_botnet_member,2
28,hyp_botnet_member,2
28,hyp_botnet_member,2
28,hyp_botnet_member,2
28,hyp_botnet_member,2
28,hyp_botnet_member,2
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_mal,3
28,hyp_is_mal,3
28,hyp_is_mal,3
28,hyp_is_mal,3
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_botnet_member,3
28,hyp_botnet_member,3
28,hyp_botnet_member,3
28,hyp_botnet_member,3
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_mal,3
28,hyp_is_mal,3
28,hyp_is_mal,3
28,hyp_is_mal,3
28,hyp_is_mal,3
28,hyp_is_mal,3
28,hyp_is_mal,3
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_botnet_member,3
28,hyp_botnet_member,3
28,hyp_botnet_member,3
28,hyp_botnet_member,3
28,hyp_botnet_member,3
28,hyp_botnet_member,3
28,hyp_botnet_member,3
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_mal,7
28,hyp_is_mal,7
28,hyp_is_mal,7
28,hyp_is_mal,7
28,hyp_is_mal,7
28,hyp_is_mal,7
28,hyp_is_mal,7
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_botnet_member,8
28,hyp_botnet_member,8
28,hyp_botnet_member,8
28,hyp_botnet_member,8
28,hyp_botnet_member,8
28,hyp_botnet_member,8
28,hyp_botnet_member,8
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,6
28,hyp_is_mal,6
28,hyp_is_mal,6
28,hyp_is_mal,6
28,hyp_is_mal,6
28,hyp_is_mal,6
28,hyp_is_mal,6
28,hyp_is_mal,6
28,hyp_botnet_member,7
28,hyp_botnet_member,7
28,hyp_botnet_member,7
28,hyp_botnet_member,7
28,hyp_botnet_member,7
28,hyp_botnet_member,7
28,hyp_botnet_member,7
28,hyp_botnet_member,7
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_is_mal,2
28,hyp_botnet_member,2
28,hyp_botnet_member,2
28,hyp_botnet_member,2
28,hyp_botnet_member,2
28,hyp_botnet_member,2
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
28,hyp_is_resp,0
