setting,run,query_time,time_sim,fnA,fnA_prec,fnA_rec,fnB_prec,fnB_rec,fnC_prec,fnC_rec,fnA_tp,fnA_fp,fnA_tn,fnA_fn,fnB_tp,fnB_fp,fnB_tn,fnB_fn,fnC_tp,fnC_fp,fnC_tn,fnC_fn,resp,resp_prec,resp_rec,resp_tp,resp_fp,resp_tn,resp_fn,mal,mal_prec,mal_rec,mal_tp,mal_fp,mal_tn,mal_fn,memb,memb_prec,memb_rec,memb_tp,memb_fp,memb_tn,memb_fn
1,10,0:00:08.035024,9,0,,,,,,,0,0,10,2,0,1,9,2,0,0,10,2,0,,,0,0,28,4,0,,,0,0,9,0,12,,,0,12,1783,0
1,10,0:00:08.182835,10,1,,,,,,,0,1,10,0,0,5,6,0,0,0,11,0,0,,,0,0,29,0,0,,,0,0,3,0,0,,,0,0,977,0
1,10,0:00:08.336094,11,4,,,,,,,1,3,1,1,1,3,1,1,1,3,1,1,5,,,0,5,18,0,1,,,0,1,3,0,0,,,0,0,927,0
1,10,0:00:08.924397,12,3,,,,,,,1,2,2,0,1,2,2,0,0,0,4,1,0,,,0,0,12,9,3,,,0,3,2,0,4,,,0,4,808,0
1,10,0:00:08.823925,13,0,,,,,,,0,0,5,1,1,1,4,0,0,0,5,1,11,,,9,2,13,2,7,,,5,2,3,0,0,,,0,0,709,0
1,10,0:00:09.804587,14,1,0.2,0.1875,0.17857142857142858,0.3333333333333333,0.14285714285714285,0.06666666666666667,0,1,8,1,0,2,7,1,0,1,8,1,1,0.42857142857142855,0.32432432432432434,0,1,13,6,0,0.5454545454545454,0.48,0,0,0,0,88,0.06666666666666667,0.4,0,66,528,0
2,1,0:00:07.533193,0,0,,,,,,,0,0,7,0,0,1,6,0,0,0,7,0,0,,,0,0,17,0,0,,,0,0,5,12,0,,,0,0,285,4
2,1,0:00:07.542290,1,0,,,,,,,0,0,9,0,0,1,8,0,0,0,9,0,0,,,0,0,21,0,0,,,0,0,7,8,0,,,0,0,405,0
2,1,0:00:08.039333,2,0,,,,,,,0,0,9,0,0,2,7,0,0,0,9,0,0,,,0,0,24,0,0,,,0,0,12,3,0,,,0,0,511,8
2,1,0:00:07.555294,3,0,,,,,,,0,0,7,0,0,0,7,0,0,0,7,0,0,,,0,0,33,0,0,,,0,0,11,2,0,,,0,0,851,8
2,1,0:00:07.624997,4,0,,,,,,,0,0,4,1,0,0,4,1,0,0,4,1,0,,,0,0,22,3,0,,,0,0,13,1,0,,,0,0,730,0
2,1,0:00:07.374114,5,0,,,,,,,0,0,3,1,1,1,2,0,0,0,3,1,0,,,0,0,25,2,0,,,0,0,10,0,0,,,0,0,692,2
2,1,0:00:07.356198,6,2,,,,,,,0,2,10,0,0,4,6,0,0,0,10,0,2,,,0,2,41,0,2,,,0,2,16,0,0,,,0,0,1766,8
2,1,0:00:06.999293,7,1,,,,,,,1,0,6,1,1,1,5,1,0,0,6,2,1,,,0,1,34,2,1,,,0,1,12,0,0,,,0,0,1428,2
2,1,0:00:06.630265,8,0,,,,,,,0,0,8,1,0,1,7,1,0,0,8,1,0,,,0,0,34,0,0,,,0,0,8,0,0,,,0,0,1222,0
2,1,0:00:06.845706,9,2,,,,,,,0,2,4,1,0,2,4,1,0,1,5,1,2,,,0,2,14,8,2,,,0,2,3,0,0,,,0,0,665,0
2,1,0:00:06.715041,10,0,,,,,,,0,0,6,0,0,1,5,0,0,0,6,0,0,,,0,0,27,0,0,,,0,0,4,1,0,,,0,0,829,0
2,1,0:00:07.656480,11,0,,,,,,,0,0,7,3,0,2,5,3,0,0,7,3,0,,,0,0,28,0,0,,,0,0,2,0,2,,,0,2,1050,0
2,1,0:00:07.903857,12,0,,,,,,,0,0,3,1,1,0,3,0,0,0,3,1,0,,,0,0,8,8,0,,,0,0,3,0,0,,,0,0,477,0
2,1,0:00:08.070412,13,2,,,,,,,0,2,6,0,0,3,5,0,0,1,7,0,1,,,0,1,25,0,0,,,0,0,2,0,0,,,0,0,598,0
2,1,0:00:08.191076,14,0,0.14285714285714285,0.08333333333333333,0.13636363636363635,0.25,0.0,0.0,0,0,6,2,0,0,6,2,0,0,6,2,1,0.0,0.0,0,1,12,10,2,0.14285714285714285,0.03571428571428571,1,1,0,0,0,0.0,0.0,0,0,510,0
2,2,0:00:06.677140,0,1,,,,,,,0,1,2,0,0,1,2,0,0,1,2,0,4,,,0,4,15,0,4,,,4,0,1,14,12,,,12,0,345,4
2,2,0:00:08.197060,1,1,,,,,,,0,1,8,1,0,3,6,1,0,1,8,1,1,,,0,1,15,3,0,,,0,0,8,5,0,,,0,0,317,8
2,2,0:00:06.903500,2,1,,,,,,,1,0,4,2,2,0,4,1,1,0,4,2,1,,,0,1,20,2,1,,,0,1,15,1,0,,,0,0,498,0
2,2,0:00:07.363303,3,0,,,,,,,0,0,5,2,1,1,4,1,0,0,5,2,0,,,0,0,26,3,1,,,0,1,14,1,0,,,0,0,796,7
2,2,0:00:06.761913,4,0,,,,,,,0,0,5,3,0,1,4,3,0,0,5,3,0,,,0,0,28,3,0,,,0,0,10,1,0,,,0,0,801,0
2,2,0:00:07.276550,5,0,,,,,,,0,0,9,0,0,2,7,0,0,0,9,0,0,,,0,0,40,0,0,,,0,0,16,1,0,,,0,0,1489,2
2,2,0:00:06.890569,6,2,,,,,,,0,2,7,1,0,1,6,1,0,0,7,1,0,,,0,0,41,4,0,,,0,0,14,0,0,,,0,0,1962,6
2,2,0:00:07.151859,7,1,,,,,,,1,0,5,0,1,1,4,0,1,0,5,0,3,,,0,3,23,0,2,,,0,2,0,0,0,,,0,0,274,2
2,2,0:00:07.038179,8,1,,,,,,,0,1,5,0,0,1,5,0,0,1,5,0,5,,,0,5,31,0,1,,,0,1,9,0,2,,,0,2,1169,2
2,2,0:00:07.827209,9,3,,,,,,,2,1,2,2,2,1,2,2,2,1,2,2,4,,,2,2,14,10,2,,,2,0,6,0,26,,,16,6,730,0
2,2,0:00:07.502930,10,0,,,,,,,0,0,10,0,0,3,7,0,0,0,10,0,0,,,0,0,29,0,2,,,0,2,4,0,6,,,0,6,688,0
2,2,0:00:08.345676,11,1,,,,,,,1,0,6,0,1,1,5,0,1,0,6,0,5,,,5,0,28,0,0,,,0,0,4,0,0,,,0,0,1036,4
2,2,0:00:07.623608,12,1,,,,,,,1,0,5,2,2,0,5,1,1,0,5,2,1,,,0,1,22,10,1,,,1,0,3,0,12,,,12,0,939,0
2,2,0:00:08.838359,13,0,,,,,,,0,0,7,1,0,1,6,1,0,0,7,1,0,,,0,0,24,0,1,,,0,1,1,0,0,,,0,0,475,0
2,2,0:00:07.925800,14,2,0.42857142857142855,0.2727272727272727,0.3333333333333333,0.4090909090909091,0.6,0.2727272727272727,0,2,7,2,0,1,7,2,0,0,8,2,0,0.2916666666666667,0.12727272727272726,0,0,18,13,0,0.4666666666666667,0.23333333333333334,0,0,1,0,0,0.7407407407407407,0.5333333333333333,0,0,785,0
2,3,0:00:06.577406,0,1,,,,,,,1,0,5,1,1,0,5,1,1,0,5,1,3,,,3,0,14,0,3,,,3,0,5,9,6,,,6,0,280,3
2,3,0:00:06.687143,1,0,,,,,,,0,0,6,0,0,2,4,0,0,0,6,0,0,,,0,0,18,0,0,,,0,0,4,6,0,,,0,0,244,16
2,3,0:00:07.027216,2,0,,,,,,,0,0,10,0,0,3,7,0,0,0,10,0,0,,,0,0,35,0,0,,,0,0,21,3,0,,,0,0,1120,0
2,3,0:00:06.714040,3,0,,,,,,,0,0,4,1,0,1,3,1,0,0,4,1,0,,,0,0,25,0,0,,,0,0,8,2,0,,,0,0,580,16
2,3,0:00:06.673150,4,0,,,,,,,0,0,8,1,0,3,5,1,0,0,8,1,0,,,0,0,36,2,0,,,0,0,17,1,0,,,0,0,1166,0
2,3,0:00:06.866632,5,3,,,,,,,0,3,2,2,1,0,2,1,0,0,2,2,0,,,0,0,28,5,0,,,0,0,11,1,0,,,0,0,936,8
2,3,0:00:06.859597,6,0,,,,,,,0,0,9,1,0,0,9,1,0,0,9,1,3,,,0,3,35,0,3,,,0,3,10,0,0,,,0,0,1146,0
2,3,0:00:06.833721,7,0,,,,,,,0,0,4,0,0,1,3,0,0,0,4,0,0,,,0,0,27,0,0,,,0,0,6,0,0,,,0,0,702,0
2,3,0:00:07.032190,8,2,,,,,,,1,1,8,0,1,2,7,0,1,0,9,0,1,,,0,1,40,0,0,,,0,0,5,2,0,,,0,0,1622,9
2,3,0:00:07.049144,9,0,,,,,,,0,0,2,2,0,0,2,2,0,0,2,2,1,,,0,1,14,11,2,,,0,2,6,0,0,,,0,0,614,4
2,3,0:00:07.125905,10,0,,,,,,,0,0,9,1,0,0,9,1,0,0,9,1,0,,,0,0,28,4,0,,,0,0,5,0,0,,,0,0,1145,2
2,3,0:00:07.363304,11,0,,,,,,,0,0,2,3,0,0,2,3,0,0,2,3,0,,,0,0,26,0,0,,,0,0,2,0,0,,,0,0,756,0
2,3,0:00:07.407188,12,1,,,,,,,1,0,6,0,1,2,4,0,0,0,6,1,0,,,0,0,17,10,0,,,0,0,3,0,0,,,0,0,717,0
2,3,0:00:07.449044,13,1,,,,,,,0,1,7,2,0,2,6,2,0,1,7,2,14,,,10,4,23,0,10,,,10,0,0,0,0,,,0,0,530,0
2,3,0:00:08.736658,14,0,0.375,0.15789473684210525,0.23809523809523808,0.2631578947368421,0.6666666666666666,0.10526315789473684,0,0,7,2,1,0,7,1,0,0,7,2,0,0.5909090909090909,0.21666666666666667,0,0,12,15,3,0.7619047619047619,0.4,3,0,2,0,120,0.25,0.3409090909090909,24,90,570,0
2,4,0:00:06.519565,0,0,,,,,,,0,0,11,0,0,3,8,0,0,0,11,0,0,,,0,0,24,0,0,,,0,0,9,15,0,,,0,0,567,9
2,4,0:00:06.649193,1,1,,,,,,,1,0,4,1,1,0,4,1,1,0,4,1,4,,,4,0,14,0,4,,,4,0,3,4,12,,,12,0,231,2
2,4,0:00:08.017552,2,4,,,,,,,2,2,4,0,2,3,3,0,2,2,4,0,4,,,1,3,27,0,0,,,0,0,20,2,0,,,0,0,900,0
2,4,0:00:06.877573,3,2,,,,,,,0,2,10,0,0,3,8,0,0,0,11,0,0,,,0,0,36,0,3,,,0,3,21,2,0,,,0,0,1357,0
2,4,0:00:06.800809,4,1,,,,,,,0,1,4,0,0,1,4,0,0,1,4,0,6,,,0,6,28,0,2,,,0,2,10,1,0,,,0,0,716,7
2,4,0:00:06.957420,5,1,,,,,,,0,1,5,0,0,3,3,0,0,0,6,0,0,,,0,0,32,0,1,,,1,0,11,0,8,,,8,0,1021,0
2,4,0:00:07.366296,6,0,,,,,,,0,0,7,2,1,3,4,1,0,0,7,2,1,,,0,1,30,2,1,,,0,1,9,1,0,,,0,0,1542,2
2,4,0:00:07.582717,7,1,,,,,,,1,0,10,1,1,4,6,1,1,0,10,1,3,,,3,0,28,0,0,,,0,0,8,0,0,,,0,0,1338,0
2,4,0:00:09.221302,8,0,,,,,,,0,0,6,0,0,0,6,0,0,0,6,0,0,,,0,0,24,0,0,,,0,0,4,0,0,,,0,0,806,0
2,4,0:00:08.652797,9,0,,,,,,,0,0,2,1,0,0,2,1,0,0,2,1,0,,,0,0,17,9,0,,,0,0,4,0,0,,,0,0,788,0
2,4,0:00:08.411490,10,0,,,,,,,0,0,9,0,0,1,8,0,0,0,9,0,0,,,0,0,24,0,0,,,0,0,2,0,0,,,0,0,646,0
2,4,0:00:10.460020,11,0,,,,,,,0,0,6,1,0,0,6,1,0,0,6,1,0,,,0,0,30,0,0,,,0,0,2,0,2,,,0,2,1530,2
2,4,0:00:09.525491,12,2,,,,,,,1,1,10,3,2,2,9,2,1,0,11,3,1,,,0,1,15,11,0,,,0,0,1,0,0,,,0,0,857,0
2,4,0:00:10.854963,13,0,,,,,,,0,0,1,2,0,0,1,2,0,0,1,2,1,,,0,1,17,5,2,,,0,2,0,0,0,,,0,0,384,2
2,4,0:00:12.331014,14,1,0.38461538461538464,0.2631578947368421,0.22580645161290322,0.3684210526315789,0.625,0.2631578947368421,0,1,7,3,0,1,7,3,0,0,8,3,0,0.4,0.18604651162790697,0,0,18,8,0,0.38461538461538464,0.16666666666666666,0,0,2,0,0,0.9090909090909091,0.43478260869565216,0,0,798,2
2,5,0:00:07.994614,0,0,,,,,,,0,0,5,1,1,2,3,0,0,0,5,1,0,,,0,0,14,2,0,,,0,0,4,12,0,,,0,0,252,4
2,5,0:00:08.070392,1,0,,,,,,,0,0,3,0,0,0,3,0,0,0,3,0,0,,,0,0,12,0,0,,,0,0,1,7,0,,,0,0,124,4
2,5,0:00:06.974345,2,0,,,,,,,0,0,13,0,0,3,10,0,0,0,13,0,0,,,0,0,33,0,0,,,0,0,18,4,0,,,0,0,996,2
2,5,0:00:07.940760,3,1,,,,,,,0,1,8,0,0,4,5,0,0,1,8,0,4,,,0,4,23,0,4,,,4,0,10,3,12,,,12,0,645,1
2,5,0:00:07.442093,4,0,,,,,,,0,0,8,0,0,1,7,0,0,0,8,0,0,,,0,0,36,0,0,,,0,0,17,0,0,,,0,0,1111,0
2,5,0:00:07.350338,5,2,,,,,,,1,1,3,2,1,1,3,2,1,1,3,2,2,,,0,2,31,2,0,,,0,0,12,0,0,,,0,0,918,0
2,5,0:00:08.175152,6,1,,,,,,,1,0,7,1,1,0,7,1,1,0,7,1,1,,,0,1,29,0,2,,,0,2,4,0,0,,,0,0,754,0
2,5,0:00:07.662504,7,1,,,,,,,0,1,7,0,0,4,3,0,0,0,7,0,0,,,0,0,32,0,1,,,0,1,11,0,0,,,0,0,1101,0
2,5,0:00:08.087367,8,2,,,,,,,0,2,2,1,0,2,2,1,0,1,3,1,4,,,0,4,24,0,1,,,0,1,8,0,0,,,0,0,1010,2
2,5,0:00:08.883237,9,0,,,,,,,0,0,8,1,0,1,7,1,0,0,8,1,1,,,0,1,26,8,2,,,1,1,6,0,8,,,8,0,1118,0
2,5,0:00:08.046476,10,2,,,,,,,0,2,6,0,0,2,6,0,0,2,6,0,2,,,0,2,32,0,0,,,0,0,4,0,0,,,0,0,1168,0
2,5,0:00:07.173822,11,1,,,,,,,1,0,6,0,1,1,5,0,1,0,6,0,1,,,0,1,30,0,2,,,0,2,3,0,2,,,0,2,687,0
2,5,0:00:07.497943,12,1,,,,,,,1,0,6,0,1,0,6,0,0,0,6,1,0,,,0,0,21,14,1,,,0,1,5,0,6,,,0,6,1059,0
2,5,0:00:08.065425,13,1,,,,,,,0,1,5,2,1,1,5,1,0,1,5,2,15,,,14,1,20,0,14,,,14,0,0,0,0,,,0,0,688,0
2,5,0:00:11.948068,14,0,0.3333333333333333,0.3076923076923077,0.20689655172413793,0.46153846153846156,0.3333333333333333,0.23076923076923078,0,0,4,1,0,1,3,1,0,0,4,1,0,0.4666666666666667,0.2641509433962264,0,0,12,13,1,0.6785714285714286,0.4222222222222222,0,1,0,0,186,0.09345794392523364,0.6060606060606061,0,186,614,0
2,6,0:00:08.238960,0,1,,,,,,,1,0,4,1,1,0,4,1,1,0,4,1,1,,,1,0,13,0,1,,,1,0,4,9,0,,,0,0,195,1
2,6,0:00:07.706340,1,2,,,,,,,1,1,8,0,1,1,8,0,1,1,8,0,2,,,0,2,22,0,2,,,0,2,6,11,0,,,0,0,524,16
2,6,0:00:08.296777,2,0,,,,,,,0,0,5,0,0,1,4,0,0,0,5,0,0,,,0,0,18,0,0,,,0,0,4,3,0,,,0,0,212,11
2,6,0:00:08.615953,3,1,,,,,,,1,0,7,0,1,1,6,0,1,0,7,0,1,,,0,1,35,0,1,,,0,1,20,0,0,,,0,0,1107,4
2,6,0:00:07.706387,4,1,,,,,,,0,1,4,1,0,1,4,1,0,1,4,1,1,,,0,1,19,2,1,,,0,1,9,2,0,,,0,0,501,3
2,6,0:00:07.846013,5,0,,,,,,,0,0,6,1,0,1,5,1,0,0,6,1,0,,,0,0,37,0,0,,,0,0,11,0,0,,,0,0,1215,8
2,6,0:00:08.534143,6,0,,,,,,,0,0,10,0,0,2,8,0,0,0,10,0,0,,,0,0,38,0,0,,,0,0,11,0,2,,,0,2,1251,0
2,6,0:00:08.830395,7,0,,,,,,,0,0,5,0,0,1,4,0,0,0,5,0,0,,,0,0,33,0,0,,,0,0,12,0,0,,,0,0,1556,6
2,6,0:00:09.694068,8,0,,,,,,,0,0,3,0,0,0,3,0,0,0,3,0,0,,,0,0,34,0,0,,,0,0,7,0,0,,,0,0,893,0
2,6,0:00:09.036827,9,0,,,,,,,0,0,3,1,0,2,1,1,0,0,3,1,0,,,0,0,22,9,0,,,0,0,8,0,0,,,0,0,994,0
2,6,0:00:09.541476,10,1,,,,,,,0,1,7,0,0,0,7,0,0,0,7,0,0,,,0,0,29,0,0,,,0,0,6,0,0,,,0,0,1066,0
2,6,0:00:11.339667,11,1,,,,,,,0,1,6,1,0,1,6,1,0,0,7,1,1,,,0,1,25,0,1,,,0,1,2,0,0,,,0,0,658,0
2,6,0:00:09.446745,12,0,,,,,,,0,0,6,2,1,1,5,1,0,0,6,2,1,,,0,1,12,8,1,,,0,1,0,1,0,,,0,0,434,5
2,6,0:00:11.287769,13,3,,,,,,,0,3,7,2,0,2,7,2,0,2,7,2,2,,,0,2,29,2,0,,,0,0,2,0,0,,,0,0,1104,0
2,6,0:00:12.894751,14,0,0.3,0.23076923076923078,0.21052631578947367,0.3076923076923077,0.42857142857142855,0.23076923076923078,0,0,10,1,0,1,9,1,0,0,10,1,1,0.1,0.03225806451612903,0,1,14,9,3,0.1,0.037037037037037035,0,3,1,0,6,0.0,0.0,0,6,657,2
2,7,0:00:08.845320,0,0,,,,,,,0,0,8,0,0,1,7,0,0,0,8,0,0,,,0,0,15,0,0,,,0,0,6,9,0,,,0,0,221,4
2,7,0:00:09.018156,1,1,,,,,,,0,1,5,1,0,2,4,1,0,1,5,1,1,,,0,1,13,5,1,,,0,1,3,12,0,,,0,0,328,24
2,7,0:00:08.788672,2,0,,,,,,,0,0,6,0,0,2,4,0,0,0,6,0,0,,,0,0,29,0,0,,,0,0,8,5,0,,,0,0,643,30
2,7,0:00:09.173589,3,0,,,,,,,0,0,10,1,1,0,10,0,0,0,10,1,0,,,0,0,38,0,0,,,0,0,18,1,0,,,0,0,1351,4
2,7,0:00:08.806147,4,0,,,,,,,0,0,9,1,0,1,8,1,0,0,9,1,0,,,0,0,33,0,0,,,0,0,16,0,0,,,0,0,1082,0
2,7,0:00:08.848961,5,0,,,,,,,0,0,6,0,0,1,5,0,0,0,6,0,0,,,0,0,30,0,0,,,0,0,9,0,0,,,0,0,793,0
2,7,0:00:08.803163,6,4,,,,,,,1,3,4,0,0,1,4,0,0,1,4,0,4,,,0,4,43,0,4,,,0,4,13,0,0,,,0,0,1644,2
2,7,0:00:08.648624,7,1,,,,,,,0,1,5,1,0,3,3,1,0,1,5,1,1,,,0,1,21,4,1,,,0,1,7,0,0,,,0,0,648,0
2,7,0:00:09.044643,8,0,,,,,,,0,0,5,0,0,1,4,0,0,0,5,0,0,,,0,0,37,0,0,,,0,0,11,0,2,,,0,2,1201,0
2,7,0:00:08.955390,9,1,,,,,,,0,1,6,1,0,0,6,1,0,0,6,1,0,,,0,0,16,7,0,,,0,0,0,0,0,,,0,0,368,0
2,7,0:00:09.195434,10,1,,,,,,,1,0,8,0,1,0,8,0,0,0,8,1,8,,,0,8,35,0,8,,,8,0,4,0,0,,,0,0,930,0
2,7,0:00:09.881306,11,1,,,,,,,1,0,3,0,1,0,3,0,1,0,3,0,2,,,0,2,18,0,1,,,0,1,3,0,60,,,0,60,505,0
2,7,0:00:10.039597,12,2,,,,,,,1,1,4,0,1,2,3,0,0,0,5,1,0,,,0,0,18,7,1,,,0,1,2,0,2,,,0,2,632,0
2,7,0:00:10.240879,13,2,,,,,,,1,1,8,0,1,2,7,0,1,0,9,0,9,,,7,2,25,0,5,,,4,1,0,0,0,,,0,0,812,0
2,7,0:00:11.534917,14,1,0.35714285714285715,0.45454545454545453,0.22727272727272727,0.5,0.4,0.2,0,1,3,1,0,1,3,1,0,0,4,1,1,0.2692307692307692,0.16666666666666666,0,1,11,12,2,0.5217391304347826,0.3076923076923077,0,2,1,0,114,0.0,0.0,0,86,447,0
2,8,0:00:08.508512,0,0,,,,,,,0,0,7,0,0,0,7,0,0,0,7,0,0,,,0,0,19,0,0,,,0,0,5,14,0,,,0,0,357,4
2,8,0:00:08.803482,1,0,,,,,,,0,0,8,0,0,2,6,0,0,0,8,0,0,,,0,0,19,0,0,,,0,0,6,6,0,,,0,0,309,3
2,8,0:00:08.583328,2,0,,,,,,,0,0,4,2,0,2,2,2,0,0,4,2,0,,,0,0,30,2,0,,,0,0,15,2,0,,,0,0,844,3
2,8,0:00:08.575200,3,0,,,,,,,0,0,3,0,0,1,2,0,0,0,3,0,0,,,0,0,24,0,0,,,0,0,11,0,0,,,0,0,521,0
2,8,0:00:08.763782,4,1,,,,,,,0,1,5,0,0,1,5,0,0,1,5,0,1,,,0,1,37,0,1,,,0,1,15,2,0,,,0,0,1456,0
2,8,0:00:08.599064,5,0,,,,,,,0,0,6,1,0,0,6,1,0,0,6,1,0,,,0,0,29,1,0,,,0,0,10,1,0,,,0,0,878,9
2,8,0:00:08.644727,6,0,,,,,,,0,0,10,1,0,3,7,1,0,0,10,1,0,,,0,0,38,0,0,,,0,0,18,1,0,,,0,0,1709,0
2,8,0:00:08.614205,7,0,,,,,,,0,0,8,0,0,4,4,0,0,0,8,0,0,,,0,0,35,0,0,,,0,0,8,0,0,,,0,0,1358,2
2,8,0:00:09.390571,8,2,,,,,,,0,2,1,1,0,0,1,1,0,0,1,1,2,,,0,2,31,4,2,,,0,2,5,0,0,,,0,0,1241,4
2,8,0:00:08.490306,9,1,,,,,,,0,1,7,1,0,2,6,1,0,1,7,1,1,,,0,1,17,13,1,,,1,0,6,0,0,,,0,0,990,0
2,8,0:00:08.245912,10,0,,,,,,,0,0,8,0,0,1,7,0,0,0,8,0,0,,,0,0,27,0,0,,,0,0,0,1,0,,,0,0,744,7
2,8,0:00:07.018179,11,0,,,,,,,0,0,6,1,0,0,6,1,0,0,6,1,0,,,0,0,25,0,0,,,0,0,0,0,0,,,0,0,840,0
2,8,0:00:07.763303,12,0,,,,,,,0,0,8,2,1,3,5,1,0,0,8,2,0,,,0,0,18,8,0,,,0,0,1,0,0,,,0,0,587,0
2,8,0:00:09.786748,13,2,,,,,,,0,2,4,0,0,0,4,0,0,0,4,0,2,,,0,2,17,0,2,,,0,2,1,0,0,,,0,0,595,2
2,8,0:00:08.437067,14,0,0.0,0.0,0.05,0.09090909090909091,0.0,0.0,0,0,1,2,0,0,1,2,0,0,1,2,0,0.0,0.0,0,0,16,11,0,0.16666666666666666,0.03571428571428571,0,0,4,0,0,,0.0,0,0,922,2
2,9,0:00:08.155369,0,1,,,,,,,1,0,6,3,1,1,5,3,1,0,6,3,1,,,0,1,17,4,1,,,0,1,7,14,0,,,0,0,468,16
2,9,0:00:07.614774,1,0,,,,,,,0,0,8,2,1,3,5,1,0,0,8,2,0,,,0,0,14,4,0,,,0,0,8,5,0,,,0,0,284,15
2,9,0:00:07.740941,2,1,,,,,,,0,1,3,0,0,1,3,0,0,1,3,0,1,,,0,1,21,0,1,,,0,1,8,4,0,,,0,0,401,14
2,9,0:00:06.859622,3,0,,,,,,,0,0,5,1,0,1,4,1,0,0,5,1,0,,,0,0,24,4,0,,,0,0,12,2,0,,,0,0,677,9
2,9,0:00:07.560638,4,2,,,,,,,1,1,7,3,2,3,5,2,1,1,7,3,2,,,0,2,37,0,2,,,0,2,18,1,0,,,0,0,1379,2
2,9,0:00:07.889761,5,0,,,,,,,0,0,6,1,0,0,6,1,0,0,6,1,0,,,0,0,26,6,0,,,0,0,7,0,0,,,0,0,855,16
2,9,0:00:09.604057,6,1,,,,,,,0,1,5,1,0,1,5,1,0,1,5,1,1,,,0,1,37,0,1,,,0,1,10,0,0,,,0,0,1345,24
2,9,0:00:10.447164,7,1,,,,,,,1,0,5,1,1,1,4,1,1,0,5,1,7,,,7,0,23,0,7,,,7,0,5,0,42,,,42,0,709,0
2,9,0:00:09.070624,8,0,,,,,,,0,0,7,0,0,2,5,0,0,0,7,0,0,,,0,0,34,0,0,,,0,0,10,0,0,,,0,0,858,0
2,9,0:00:07.705389,9,0,,,,,,,0,0,5,3,1,1,4,2,0,0,5,3,0,,,0,0,23,10,0,,,0,0,7,1,0,,,0,0,1226,0
2,9,0:00:08.952091,10,0,,,,,,,0,0,5,2,0,1,4,2,0,0,5,2,0,,,0,0,31,5,0,,,0,0,3,0,0,,,0,0,1167,0
2,9,0:00:08.712067,11,0,,,,,,,0,0,8,0,0,0,8,0,0,0,8,0,0,,,0,0,25,0,0,,,0,0,1,0,0,,,0,0,641,0
2,9,0:00:08.937789,12,0,,,,,,,0,0,6,1,1,0,6,0,0,0,6,1,0,,,0,0,17,10,0,,,0,0,4,0,0,,,0,0,704,0
2,9,0:00:09.193699,13,1,,,,,,,0,1,7,0,0,2,6,0,0,1,7,0,1,,,0,1,25,0,0,,,0,0,1,0,0,,,0,0,551,0
2,9,0:00:08.840355,14,1,0.375,0.13636363636363635,0.28,0.3181818181818182,0.375,0.13636363636363635,0,1,3,1,0,1,3,1,0,1,3,1,1,0.5,0.1206896551724138,0,1,12,8,1,0.5384615384615384,0.20588235294117646,0,1,1,0,0,1.0,0.30434782608695654,0,0,603,0
2,10,0:00:08.160073,0,0,,,,,,,0,0,2,1,0,0,2,1,0,0,2,1,0,,,0,0,13,0,0,,,0,0,1,12,0,,,0,0,160,9
2,10,0:00:08.753208,1,0,,,,,,,0,0,4,1,0,0,4,1,0,0,4,1,0,,,0,0,15,0,0,,,0,0,3,7,0,,,0,0,196,4
2,10,0:00:07.838991,2,1,,,,,,,0,1,5,1,0,1,5,1,0,1,5,1,1,,,0,1,25,3,1,,,0,1,14,4,0,,,0,0,758,7
2,10,0:00:07.539063,3,0,,,,,,,0,0,8,0,0,1,7,0,0,0,8,0,0,,,0,0,22,0,0,,,0,0,11,3,0,,,0,0,503,3
2,10,0:00:07.994753,4,1,,,,,,,0,1,3,0,0,1,3,0,0,1,3,0,4,,,0,4,28,0,4,,,4,0,17,0,12,,,12,0,1241,0
2,10,0:00:08.038935,5,1,,,,,,,0,1,7,0,0,2,6,0,0,1,7,0,1,,,0,1,28,0,0,,,0,0,15,1,0,,,0,0,1084,4
2,10,0:00:08.458784,6,0,,,,,,,0,0,5,0,0,0,5,0,0,0,5,0,0,,,0,0,26,0,1,,,0,1,8,0,0,,,0,0,650,2
2,10,0:00:07.732316,7,0,,,,,,,0,0,5,0,0,2,3,0,0,0,5,0,0,,,0,0,29,0,0,,,0,0,7,0,0,,,0,0,1019,4
2,10,0:00:08.989338,8,0,,,,,,,0,0,5,0,0,0,5,0,0,0,5,0,0,,,0,0,28,0,0,,,0,0,3,0,0,,,0,0,563,0
2,10,0:00:09.357770,9,0,,,,,,,0,0,4,1,0,0,4,1,0,0,4,1,0,,,0,0,13,12,0,,,0,0,7,0,0,,,0,0,809,0
2,10,0:00:10.149701,10,0,,,,,,,0,0,6,2,0,0,6,2,0,0,6,2,0,,,0,0,25,4,0,,,0,0,5,0,0,,,0,0,1295,0
2,10,0:00:09.856139,11,1,,,,,,,1,0,4,1,1,0,4,1,1,0,4,1,1,,,0,1,24,5,0,,,0,0,2,0,0,,,0,0,882,6
2,10,0:00:09.998810,12,1,,,,,,,1,0,8,0,1,3,5,0,0,0,8,1,0,,,0,0,15,10,1,,,0,1,3,0,2,,,0,2,617,0
2,10,0:00:10.957578,13,1,,,,,,,0,1,2,1,0,1,2,1,0,0,3,1,10,,,10,0,25,0,10,,,10,0,2,0,0,,,0,0,820,0
